Neigung_x, Neigung_y, Temperatur, Zeit
-2.681000000000000050e-01,-6.807999999999999607e-01,2.591000000000000014e+01,3.348000000000000000e+04
-2.684000000000000274e-01,-6.813000000000000167e-01,2.589999999999999858e+01,3.360000000000000000e+04
-2.682999999999999829e-01,-6.812000000000000277e-01,2.589999999999999858e+01,3.372000000000000000e+04
-2.681000000000000050e-01,-6.812000000000000277e-01,2.591000000000000014e+01,3.384000000000000000e+04
-2.681000000000000050e-01,-6.814999999999999947e-01,2.592000000000000171e+01,3.396000000000000000e+04
-2.681999999999999940e-01,-6.812000000000000277e-01,2.591000000000000014e+01,3.408000000000000000e+04
-2.686000000000000054e-01,-6.817999999999999616e-01,2.592000000000000171e+01,3.420000000000000000e+04
-2.681000000000000050e-01,-6.814000000000000057e-01,2.592000000000000171e+01,3.432000000000000000e+04
-2.679000000000000270e-01,-6.816999999999999726e-01,2.592000000000000171e+01,3.444000000000000000e+04
-2.679000000000000270e-01,-6.810000000000000497e-01,2.592999999999999972e+01,3.456000000000000000e+04
-2.679000000000000270e-01,-6.814000000000000057e-01,2.592000000000000171e+01,3.468000000000000000e+04
-2.680000000000000160e-01,-6.812000000000000277e-01,2.592999999999999972e+01,3.480000000000000000e+04
-2.680000000000000160e-01,-6.812000000000000277e-01,2.592999999999999972e+01,3.492000000000000000e+04
-2.681000000000000050e-01,-6.815999999999999837e-01,2.592999999999999972e+01,3.504000000000000000e+04
-2.677999999999999825e-01,-6.813000000000000167e-01,2.594000000000000128e+01,3.516000000000000000e+04
-2.677999999999999825e-01,-6.811000000000000387e-01,2.594000000000000128e+01,3.541900000000000000e+04
-2.679000000000000270e-01,-6.812000000000000277e-01,2.594999999999999929e+01,3.552000000000000000e+04
-2.679000000000000270e-01,-6.813000000000000167e-01,2.596000000000000085e+01,3.564000000000000000e+04
-2.679000000000000270e-01,-6.813000000000000167e-01,2.594999999999999929e+01,3.576000000000000000e+04
-2.680000000000000160e-01,-6.812000000000000277e-01,2.596000000000000085e+01,3.588000000000000000e+04
-2.679000000000000270e-01,-6.811000000000000387e-01,2.596000000000000085e+01,3.601400000000000000e+04
-2.681000000000000050e-01,-6.813000000000000167e-01,2.596000000000000085e+01,3.612000000000000000e+04
-2.681999999999999940e-01,-6.812000000000000277e-01,2.596000000000000085e+01,3.624000000000000000e+04
-2.682999999999999829e-01,-6.814000000000000057e-01,2.596999999999999886e+01,3.636000000000000000e+04
-2.682999999999999829e-01,-6.811000000000000387e-01,2.596999999999999886e+01,3.648000000000000000e+04
-2.682999999999999829e-01,-6.812000000000000277e-01,2.596999999999999886e+01,3.660000000000000000e+04
-2.682999999999999829e-01,-6.814000000000000057e-01,2.596999999999999886e+01,3.672000000000000000e+04
-2.682999999999999829e-01,-6.813000000000000167e-01,2.598000000000000043e+01,3.684000000000000000e+04
-2.679000000000000270e-01,-6.811000000000000387e-01,2.598000000000000043e+01,3.696000000000000000e+04
-2.681999999999999940e-01,-6.812000000000000277e-01,2.598999999999999844e+01,3.708000000000000000e+04
-2.681999999999999940e-01,-6.814999999999999947e-01,2.598999999999999844e+01,3.720000000000000000e+04
-2.681000000000000050e-01,-6.814999999999999947e-01,2.598999999999999844e+01,3.732000000000000000e+04
-2.681999999999999940e-01,-6.810000000000000497e-01,2.598999999999999844e+01,3.744000000000000000e+04
-2.684000000000000274e-01,-6.816999999999999726e-01,2.598999999999999844e+01,3.756000000000000000e+04
-2.681000000000000050e-01,-6.814000000000000057e-01,2.598999999999999844e+01,3.768000000000000000e+04
-2.681000000000000050e-01,-6.812000000000000277e-01,2.600000000000000000e+01,3.780000000000000000e+04
-2.681999999999999940e-01,-6.808999999999999497e-01,2.600000000000000000e+01,3.792000000000000000e+04
-2.680000000000000160e-01,-6.813000000000000167e-01,2.600000000000000000e+01,3.804000000000000000e+04
-2.677999999999999825e-01,-6.814999999999999947e-01,2.600000000000000000e+01,3.816000000000000000e+04
-2.681999999999999940e-01,-6.813000000000000167e-01,2.601000000000000156e+01,3.828000000000000000e+04
-2.682999999999999829e-01,-6.814000000000000057e-01,2.600000000000000000e+01,3.840000000000000000e+04
-2.684000000000000274e-01,-6.814000000000000057e-01,2.601000000000000156e+01,3.852000000000000000e+04
-2.682999999999999829e-01,-6.813000000000000167e-01,2.601999999999999957e+01,3.864000000000000000e+04
-2.681999999999999940e-01,-6.808999999999999497e-01,2.601000000000000156e+01,3.876000000000000000e+04
-2.685000000000000164e-01,-6.814000000000000057e-01,2.601999999999999957e+01,3.888000000000000000e+04
-2.684000000000000274e-01,-6.811000000000000387e-01,2.601999999999999957e+01,3.901400000000000000e+04
-2.687999999999999834e-01,-6.812000000000000277e-01,2.603000000000000114e+01,3.912000000000000000e+04
-2.682999999999999829e-01,-6.811000000000000387e-01,2.601999999999999957e+01,3.924000000000000000e+04
-2.685000000000000164e-01,-6.812000000000000277e-01,2.601999999999999957e+01,3.936000000000000000e+04
-2.681999999999999940e-01,-6.814000000000000057e-01,2.603000000000000114e+01,3.948000000000000000e+04
-2.684000000000000274e-01,-6.812000000000000277e-01,2.603000000000000114e+01,3.961400000000000000e+04
-2.686999999999999944e-01,-6.811000000000000387e-01,2.603999999999999915e+01,3.972000000000000000e+04
-2.686999999999999944e-01,-6.815999999999999837e-01,2.603999999999999915e+01,3.984000000000000000e+04
-2.685000000000000164e-01,-6.810000000000000497e-01,2.603999999999999915e+01,3.996000000000000000e+04
-2.686000000000000054e-01,-6.812000000000000277e-01,2.603999999999999915e+01,4.008000000000000000e+04
-2.685000000000000164e-01,-6.814999999999999947e-01,2.605000000000000071e+01,4.020000000000000000e+04
-2.687999999999999834e-01,-6.812000000000000277e-01,2.605000000000000071e+01,4.032000000000000000e+04
-2.686000000000000054e-01,-6.813000000000000167e-01,2.605999999999999872e+01,4.044000000000000000e+04
-2.686000000000000054e-01,-6.814000000000000057e-01,2.605000000000000071e+01,4.056000000000000000e+04
-2.686999999999999944e-01,-6.812000000000000277e-01,2.605999999999999872e+01,4.068000000000000000e+04
-2.687999999999999834e-01,-6.812000000000000277e-01,2.605000000000000071e+01,4.080000000000000000e+04
-2.686000000000000054e-01,-6.811000000000000387e-01,2.605999999999999872e+01,4.092000000000000000e+04
-2.686000000000000054e-01,-6.816999999999999726e-01,2.605999999999999872e+01,4.104000000000000000e+04
-2.696000000000000063e-01,-6.811000000000000387e-01,2.605999999999999872e+01,4.116000000000000000e+04
-2.688999999999999724e-01,-6.814999999999999947e-01,2.607000000000000028e+01,4.128000000000000000e+04
-2.687999999999999834e-01,-6.814000000000000057e-01,2.607000000000000028e+01,4.140000000000000000e+04
-2.687999999999999834e-01,-6.813000000000000167e-01,2.607000000000000028e+01,4.152000000000000000e+04
-2.688999999999999724e-01,-6.814000000000000057e-01,2.607000000000000028e+01,4.164000000000000000e+04
-2.691999999999999948e-01,-6.812000000000000277e-01,2.607000000000000028e+01,4.176000000000000000e+04
-2.688999999999999724e-01,-6.810000000000000497e-01,2.607999999999999829e+01,4.188000000000000000e+04
-2.688999999999999724e-01,-6.812000000000000277e-01,2.607000000000000028e+01,4.200000000000000000e+04
-2.690000000000000169e-01,-6.814999999999999947e-01,2.607999999999999829e+01,4.212000000000000000e+04
-2.686999999999999944e-01,-6.808999999999999497e-01,2.607000000000000028e+01,4.224000000000000000e+04
-2.691000000000000059e-01,-6.811000000000000387e-01,2.607999999999999829e+01,4.236000000000000000e+04
-2.691000000000000059e-01,-6.815999999999999837e-01,2.607999999999999829e+01,4.261800000000000000e+04
-2.696999999999999953e-01,-6.821000000000000396e-01,2.607999999999999829e+01,4.272000000000000000e+04
-2.692999999999999838e-01,-6.814999999999999947e-01,2.608999999999999986e+01,4.284000000000000000e+04
-2.696999999999999953e-01,-6.815999999999999837e-01,2.608999999999999986e+01,4.296000000000000000e+04
-2.696999999999999953e-01,-6.815999999999999837e-01,2.608999999999999986e+01,4.308000000000000000e+04
-2.696000000000000063e-01,-6.817999999999999616e-01,2.610000000000000142e+01,4.321400000000000000e+04
-2.696000000000000063e-01,-6.817999999999999616e-01,2.610000000000000142e+01,4.332000000000000000e+04
-2.695000000000000173e-01,-6.815999999999999837e-01,2.610000000000000142e+01,4.344000000000000000e+04
-2.696999999999999953e-01,-6.816999999999999726e-01,2.610000000000000142e+01,4.356000000000000000e+04
-2.696999999999999953e-01,-6.814999999999999947e-01,2.610000000000000142e+01,4.368000000000000000e+04
-2.695000000000000173e-01,-6.814999999999999947e-01,2.610000000000000142e+01,4.380000000000000000e+04
-2.697999999999999843e-01,-6.815999999999999837e-01,2.610999999999999943e+01,4.392000000000000000e+04
-2.697999999999999843e-01,-6.815999999999999837e-01,2.610999999999999943e+01,4.404000000000000000e+04
-2.700000000000000178e-01,-6.813000000000000167e-01,2.610999999999999943e+01,4.416000000000000000e+04
-2.703999999999999737e-01,-6.817999999999999616e-01,2.610999999999999943e+01,4.428000000000000000e+04
-2.701000000000000068e-01,-6.814000000000000057e-01,2.610999999999999943e+01,4.440000000000000000e+04
-2.696999999999999953e-01,-6.813000000000000167e-01,2.610999999999999943e+01,4.452000000000000000e+04
-2.701000000000000068e-01,-6.814999999999999947e-01,2.612000000000000099e+01,4.464000000000000000e+04
-2.701999999999999957e-01,-6.817999999999999616e-01,2.612000000000000099e+01,4.476000000000000000e+04
-2.701000000000000068e-01,-6.814999999999999947e-01,2.612999999999999901e+01,4.488000000000000000e+04
-2.697999999999999843e-01,-6.816999999999999726e-01,2.612000000000000099e+01,4.500000000000000000e+04
-2.701000000000000068e-01,-6.815999999999999837e-01,2.612000000000000099e+01,4.512000000000000000e+04
-2.700000000000000178e-01,-6.814999999999999947e-01,2.612000000000000099e+01,4.524000000000000000e+04
-2.700000000000000178e-01,-6.814999999999999947e-01,2.612999999999999901e+01,4.536000000000000000e+04
-2.701999999999999957e-01,-6.814000000000000057e-01,2.612999999999999901e+01,4.548000000000000000e+04
-2.701999999999999957e-01,-6.814999999999999947e-01,2.612999999999999901e+01,4.560000000000000000e+04
-2.702999999999999847e-01,-6.815999999999999837e-01,2.612999999999999901e+01,4.572000000000000000e+04
-2.701000000000000068e-01,-6.814999999999999947e-01,2.614000000000000057e+01,4.584000000000000000e+04
-2.702999999999999847e-01,-6.816999999999999726e-01,2.614000000000000057e+01,4.596000000000000000e+04
-2.702999999999999847e-01,-6.816999999999999726e-01,2.612999999999999901e+01,4.608000000000000000e+04
-2.703999999999999737e-01,-6.814000000000000057e-01,2.612999999999999901e+01,4.621400000000000000e+04
-2.705000000000000182e-01,-6.815999999999999837e-01,2.614000000000000057e+01,4.632000000000000000e+04
-2.705000000000000182e-01,-6.815999999999999837e-01,2.614000000000000057e+01,4.644000000000000000e+04
-2.705000000000000182e-01,-6.814000000000000057e-01,2.612999999999999901e+01,4.656000000000000000e+04
-2.705000000000000182e-01,-6.814000000000000057e-01,2.614000000000000057e+01,4.668000000000000000e+04
-2.706000000000000072e-01,-6.814999999999999947e-01,2.612999999999999901e+01,4.681400000000000000e+04
-2.706000000000000072e-01,-6.815999999999999837e-01,2.614000000000000057e+01,4.692000000000000000e+04
-2.706000000000000072e-01,-6.814000000000000057e-01,2.614000000000000057e+01,4.704000000000000000e+04
-2.706000000000000072e-01,-6.814999999999999947e-01,2.612999999999999901e+01,4.716000000000000000e+04
-2.706000000000000072e-01,-6.814999999999999947e-01,2.614000000000000057e+01,4.728000000000000000e+04
-2.706000000000000072e-01,-6.815999999999999837e-01,2.614000000000000057e+01,4.740000000000000000e+04
-2.711000000000000076e-01,-6.814000000000000057e-01,2.614000000000000057e+01,4.752000000000000000e+04
-2.706999999999999962e-01,-6.812000000000000277e-01,2.614000000000000057e+01,4.764000000000000000e+04
-2.707999999999999852e-01,-6.812000000000000277e-01,2.614000000000000057e+01,4.776000000000000000e+04
-2.712999999999999856e-01,-6.812000000000000277e-01,2.614999999999999858e+01,4.788000000000000000e+04
-2.708999999999999742e-01,-6.813000000000000167e-01,2.614000000000000057e+01,4.800000000000000000e+04
-2.707999999999999852e-01,-6.812000000000000277e-01,2.614000000000000057e+01,4.812000000000000000e+04
-2.708999999999999742e-01,-6.813000000000000167e-01,2.614000000000000057e+01,4.824000000000000000e+04
-2.710000000000000187e-01,-6.811000000000000387e-01,2.614000000000000057e+01,4.836000000000000000e+04
-2.710000000000000187e-01,-6.813000000000000167e-01,2.614000000000000057e+01,4.848000000000000000e+04
-2.713999999999999746e-01,-6.815999999999999837e-01,2.614000000000000057e+01,4.860000000000000000e+04
-2.708999999999999742e-01,-6.814000000000000057e-01,2.614999999999999858e+01,4.872000000000000000e+04
-2.708999999999999742e-01,-6.812000000000000277e-01,2.614999999999999858e+01,4.884000000000000000e+04
-2.711000000000000076e-01,-6.815999999999999837e-01,2.614999999999999858e+01,4.896000000000000000e+04
-2.711000000000000076e-01,-6.811000000000000387e-01,2.614999999999999858e+01,4.908000000000000000e+04
-2.712999999999999856e-01,-6.812000000000000277e-01,2.614999999999999858e+01,4.920000000000000000e+04
-2.710000000000000187e-01,-6.812000000000000277e-01,2.614999999999999858e+01,4.932000000000000000e+04
-2.715000000000000191e-01,-6.812000000000000277e-01,2.614999999999999858e+01,4.944000000000000000e+04
-2.712999999999999856e-01,-6.812000000000000277e-01,2.616000000000000014e+01,4.956000000000000000e+04
-2.711999999999999966e-01,-6.806999999999999718e-01,2.614999999999999858e+01,4.981800000000000000e+04
-2.710000000000000187e-01,-6.808999999999999497e-01,2.616000000000000014e+01,4.992000000000000000e+04
-2.711999999999999966e-01,-6.806999999999999718e-01,2.616000000000000014e+01,5.004000000000000000e+04
-2.711000000000000076e-01,-6.807999999999999607e-01,2.616000000000000014e+01,5.016000000000000000e+04
-2.712999999999999856e-01,-6.807999999999999607e-01,2.616000000000000014e+01,5.028000000000000000e+04
-2.720000000000000195e-01,-6.807999999999999607e-01,2.616000000000000014e+01,5.041400000000000000e+04
-2.713999999999999746e-01,-6.805999999999999828e-01,2.616000000000000014e+01,5.052000000000000000e+04
-2.710000000000000187e-01,-6.806999999999999718e-01,2.616000000000000014e+01,5.064000000000000000e+04
-2.711999999999999966e-01,-6.810000000000000497e-01,2.616000000000000014e+01,5.076000000000000000e+04
-2.707999999999999852e-01,-6.807999999999999607e-01,2.616000000000000014e+01,5.088000000000000000e+04
-2.715000000000000191e-01,-6.807999999999999607e-01,2.616000000000000014e+01,5.100000000000000000e+04
-2.717999999999999861e-01,-6.805999999999999828e-01,2.614999999999999858e+01,5.112000000000000000e+04
-2.717999999999999861e-01,-6.806999999999999718e-01,2.616000000000000014e+01,5.124000000000000000e+04
-2.708999999999999742e-01,-6.808999999999999497e-01,2.614999999999999858e+01,5.136000000000000000e+04
-2.713999999999999746e-01,-6.807999999999999607e-01,2.616000000000000014e+01,5.148000000000000000e+04
-2.712999999999999856e-01,-6.808999999999999497e-01,2.616000000000000014e+01,5.160000000000000000e+04
-2.715000000000000191e-01,-6.810000000000000497e-01,2.614999999999999858e+01,5.172000000000000000e+04
-2.711999999999999966e-01,-6.806999999999999718e-01,2.616000000000000014e+01,5.184000000000000000e+04
-2.715000000000000191e-01,-6.806999999999999718e-01,2.614999999999999858e+01,5.196000000000000000e+04
-2.716000000000000081e-01,-6.804000000000000048e-01,2.616000000000000014e+01,5.208000000000000000e+04
-2.713999999999999746e-01,-6.806999999999999718e-01,2.614999999999999858e+01,5.220000000000000000e+04
-2.712999999999999856e-01,-6.806999999999999718e-01,2.614999999999999858e+01,5.232000000000000000e+04
-2.713999999999999746e-01,-6.807999999999999607e-01,2.614999999999999858e+01,5.244000000000000000e+04
-2.715000000000000191e-01,-6.807999999999999607e-01,2.614999999999999858e+01,5.256000000000000000e+04
-2.713999999999999746e-01,-6.806999999999999718e-01,2.614999999999999858e+01,5.268000000000000000e+04
-2.715000000000000191e-01,-6.806999999999999718e-01,2.614999999999999858e+01,5.280000000000000000e+04
-2.713999999999999746e-01,-6.806999999999999718e-01,2.614000000000000057e+01,5.292000000000000000e+04
-2.712999999999999856e-01,-6.810000000000000497e-01,2.614000000000000057e+01,5.304000000000000000e+04
-2.711999999999999966e-01,-6.807999999999999607e-01,2.614999999999999858e+01,5.316000000000000000e+04
-2.713999999999999746e-01,-6.806999999999999718e-01,2.614000000000000057e+01,5.328000000000000000e+04
-2.713999999999999746e-01,-6.806999999999999718e-01,2.614999999999999858e+01,5.341400000000000000e+04
-2.715000000000000191e-01,-6.808999999999999497e-01,2.614000000000000057e+01,5.352000000000000000e+04
-2.715000000000000191e-01,-6.807999999999999607e-01,2.614000000000000057e+01,5.364000000000000000e+04
-2.712999999999999856e-01,-6.807999999999999607e-01,2.614000000000000057e+01,5.376000000000000000e+04
